DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,StageName,StageOrder,Status,BaseWinProbability,DealValueEUR,ProductCategory
10287,247,55,20251111,20260131,Qualified,2,Open,0.24853775,185498,Security
10288,856,17,20250214,20250823,Lead In,1,Open,0.086384701,39266,Integration Services
10289,939,17,20250713,20251222,Qualified,2,Open,0.261491262,117270,Cloud Migration
10290,4,20,20251008,20260131,Contracting,5,Open,0.871070483,113388,Analytics & BI
10291,306,24,20251206,20260131,Lead In,1,Won,0.114491885,544106,Data Platform
10292,987,3,20250524,20250813,Negotiation,4,Won,0.746730936,242137,Analytics & BI
10293,430,41,20251125,20260131,Proposal,3,Won,0.423857747,170198,Integration Services
10294,995,7,20250220,20250925,Proposal,3,Open,0.51096468,34474,Data Platform
10295,157,45,20250423,20251209,Qualified,2,Open,0.285394319,13065,Security
10296,787,45,20251119,20260131,Qualified,2,Lost,0.266719732,135092,Analytics & BI
10297,837,26,20250707,20251003,Lead In,1,Open,0.118247231,189401,Cloud Migration
10298,369,7,20250225,20250820,Proposal,3,Lost,0.493302994,91123,Professional Services
10299,803,5,20250425,20251010,Negotiation,4,Won,0.803265687,345127,Data Platform
10300,858,42,20250404,20250501,Contracting,5,Lost,0.781494543,24555,Data Platform
10301,348,27,20250323,20251001,Qualified,2,Open,0.214665864,415434,Security
10302,721,2,20250302,20250616,Lead In,1,Open,0.105507163,9371,Analytics & BI
10303,822,42,20250503,20251117,Lead In,1,Open,0.091820226,81799,Professional Services
10304,617,21,20250524,20251025,Contracting,5,Open,0.840197813,42980,Integration Services
10305,800,20,20251109,20260131,Contracting,5,Open,0.865997474,40984,Professional Services
10306,18,34,20250720,20251206,Proposal,3,Open,0.490927494,51605,Integration Services
10307,927,23,20250607,20251202,Contracting,5,Open,0.935251355,74388,Professional Services
10308,580,23,20251125,20260120,Contracting,5,Open,0.869717827,34654,Cloud Migration
10309,37,38,20250318,20251001,Qualified,2,Won,0.292628346,28600,Data Platform
10310,873,20,20250711,20251111,Lead In,1,Open,0.095389058,66405,Integration Services
10311,748,7,20250318,20250922,Proposal,3,Open,0.542106638,36774,Professional Services
10312,909,38,20250921,20251210,Lead In,1,Lost,0.090048713,32840,Cloud Migration
10313,393,43,20250118,20250310,Lead In,1,Won,0.098944016,96957,Data Platform
10314,107,26,20250116,20250715,Proposal,3,Open,0.486251116,208052,Cloud Migration
10315,660,54,20250405,20250810,Proposal,3,Open,0.53540601,13893,Security
10316,80,21,20251113,20260131,Lead In,1,Open,0.103050175,33750,Cloud Migration
10317,209,20,20250823,20251211,Lead In,1,Won,0.101049734,19986,Security
10318,2,30,20250512,20251026,Proposal,3,Open,0.514544909,97081,Data Platform
10319,2,54,20250401,20250411,Proposal,3,Won,0.471343639,108230,Data Platform
10320,491,14,20250913,20260131,Qualified,2,Lost,0.272169412,284052,Data Platform
10321,380,25,20250815,20251214,Lead In,1,Open,0.087192268,12031,Professional Services
10322,908,55,20251107,20260131,Lead In,1,Open,0.10050942,87967,Data Platform
10323,929,7,20250615,20250902,Negotiation,4,Open,0.723067902,29133,Cloud Migration
10324,606,14,20250802,20260131,Negotiation,4,Lost,0.739483026,11181,Professional Services
10325,123,45,20250709,20260131,Contracting,5,Open,0.809553226,347794,Security
10326,726,5,20251119,20260131,Lead In,1,Won,0.110016603,273190,Integration Services
10327,194,41,20250414,20251028,Lead In,1,Won,0.109471941,157889,Cloud Migration
10328,340,30,20250120,20250207,Proposal,3,Won,0.412375114,91120,Integration Services
10329,590,21,20250520,20250617,Contracting,5,Open,0.909942309,50623,Professional Services
10330,428,38,20250711,20260118,Proposal,3,Won,0.503297552,133804,Professional Services
10331,847,43,20250206,20250605,Negotiation,4,Lost,0.778840301,269224,Professional Services
10332,584,51,20250423,20251122,Lead In,1,Won,0.118269037,87569,Professional Services
10333,976,43,20251004,20251101,Lead In,1,Open,0.103513587,188530,Cloud Migration
10334,872,32,20250625,20250717,Lead In,1,Won,0.113719971,13915,Integration Services
10335,209,21,20250116,20250722,Lead In,1,Open,0.091985031,38199,Security
10336,613,5,20250520,20250925,Qualified,2,Open,0.262690379,453227,Data Platform
10337,502,15,20250903,20260131,Proposal,3,Open,0.530581012,158761,Integration Services
10338,689,38,20250505,20250812,Lead In,1,Open,0.107540476,228756,Integration Services
10339,685,39,20251008,20260131,Proposal,3,Won,0.518795097,20803,Data Platform
10340,688,45,20250510,20250609,Lead In,1,Won,0.102500126,13413,Data Platform
10341,128,51,20250606,20251103,Proposal,3,Won,0.508967364,37849,Security
10342,488,41,20250521,20251219,Qualified,2,Won,0.215596073,66004,Analytics & BI
10343,202,15,20250405,20250927,Qualified,2,Won,0.281679657,483083,Professional Services
10344,649,42,20250312,20250328,Qualified,2,Open,0.226099423,7323,Security
10345,900,20,20250513,20250719,Proposal,3,Open,0.441126397,82074,Security
10346,721,4,20250202,20250304,Qualified,2,Won,0.242762338,8321,Analytics & BI
10347,733,20,20250618,20251015,Proposal,3,Open,0.570395683,586242,Data Platform
10348,406,27,20251017,20260131,Lead In,1,Open,0.09465157,203249,Security
10349,427,30,20250715,20260131,Proposal,3,Lost,0.518281837,13992,Data Platform
10350,798,23,20250623,20251225,Proposal,3,Open,0.424941148,37858,Analytics & BI
10351,241,17,20250815,20260131,Qualified,2,Open,0.220543842,62101,Analytics & BI
10352,623,54,20250724,20260112,Proposal,3,Won,0.449485146,144229,Professional Services
10353,579,20,20250815,20251212,Lead In,1,Won,0.114886427,9101,Analytics & BI
10354,257,11,20250602,20250709,Lead In,1,Open,0.095819261,41010,Data Platform
10355,193,2,20251208,20260116,Lead In,1,Won,0.097049666,60765,Security
10356,191,45,20251007,20260131,Qualified,2,Open,0.270523677,28193,Professional Services
10357,854,20,20250621,20250816,Lead In,1,Open,0.102239763,44490,Data Platform
10358,12,15,20250401,20250418,Qualified,2,Open,0.238140493,16271,Data Platform
10359,94,20,20250601,20251105,Proposal,3,Open,0.529038121,54887,Analytics & BI
10360,633,55,20250502,20251116,Negotiation,4,Open,0.722341103,19608,Professional Services
10361,371,19,20250927,20260131,Negotiation,4,Open,0.769514981,11105,Data Platform
10362,251,18,20250416,20250924,Lead In,1,Open,0.106100363,64904,Data Platform
10363,258,32,20250410,20251007,Lead In,1,Open,0.10771199,152318,Data Platform
10364,310,2,20250414,20250603,Qualified,2,Open,0.264647585,25289,Data Platform
10365,693,44,20250425,20250912,Negotiation,4,Open,0.706197163,233660,Cloud Migration
10366,420,26,20250506,20250923,Lead In,1,Lost,0.071643221,40772,Integration Services
10367,572,30,20251107,20260131,Qualified,2,Open,0.234065925,189095,Analytics & BI
10368,879,8,20250513,20251111,Lead In,1,Open,0.085747085,192963,Cloud Migration
10369,348,33,20250210,20250515,Contracting,5,Lost,0.866159203,593567,Security
10370,142,2,20251121,20260131,Proposal,3,Open,0.50030661,38641,Integration Services
10371,525,30,20250305,20250918,Proposal,3,Lost,0.435542388,20202,Data Platform
10372,119,3,20250502,20250512,Proposal,3,Open,0.513580432,12349,Data Platform
10373,541,40,20251104,20260131,Lead In,1,Won,0.095065901,119275,Security
10374,774,55,20250623,20260131,Proposal,3,Open,0.662137699,128010,Data Platform
10375,176,5,20250408,20250628,Lead In,1,Won,0.11905639,48479,Security
10376,383,11,20250325,20250509,Qualified,2,Lost,0.243026451,15262,Data Platform
10377,157,6,20250407,20251129,Qualified,2,Open,0.288161243,22459,Security
10378,431,54,20250925,20260131,Lead In,1,Won,0.104517803,23591,Security
10379,909,30,20250706,20260121,Negotiation,4,Open,0.90649499,33671,Data Platform
10380,296,11,20251125,20260131,Lead In,1,Open,0.112749194,47288,Analytics & BI
10381,307,26,20250505,20251230,Negotiation,4,Lost,0.60713788,43606,Security
10382,68,27,20251026,20260131,Qualified,2,Open,0.206320084,31644,Data Platform
10383,112,17,20250709,20251012,Lead In,1,Open,0.109017536,177800,Professional Services
10384,265,17,20251024,20260131,Lead In,1,Won,0.0994555,30912,Data Platform
10385,164,45,20250524,20251102,Contracting,5,Won,0.735417256,22757,Security
10386,809,37,20250218,20251007,Negotiation,4,Open,0.723181992,56824,Data Platform
10387,463,43,20250321,20251015,Proposal,3,Open,0.487450042,118175,Data Platform
10388,804,55,20250106,20250323,Negotiation,4,Open,0.772786643,9748,Analytics & BI
10389,257,41,20250319,20250920,Lead In,1,Open,0.093846594,38179,Data Platform
10390,659,27,20250808,20251109,Negotiation,4,Won,0.669124041,63141,Security
10391,117,21,20250309,20251103,Qualified,2,Open,0.283402581,246339,Professional Services
10392,293,53,20250312,20251022,Negotiation,4,Open,0.686159521,152495,Analytics & BI
10393,240,8,20250202,20250216,Negotiation,4,Open,0.727098735,60366,Data Platform
10394,887,1,20250807,20251021,Lead In,1,Open,0.100998275,279911,Cloud Migration
10395,118,8,20250323,20250506,Contracting,5,Open,0.95,166203,Security
10396,201,16,20250201,20250430,Lead In,1,Won,0.098384827,128036,Analytics & BI
10397,124,25,20250227,20250501,Qualified,2,Lost,0.274655668,17327,Professional Services
10398,726,34,20250702,20250818,Proposal,3,Lost,0.468318051,181180,Security
10399,434,13,20250419,20251018,Lead In,1,Open,0.11177121,228291,Analytics & BI
10400,740,21,20250119,20250217,Lead In,1,Open,0.11097405,149430,Professional Services
10401,423,2,20251219,20260131,Lead In,1,Open,0.092812979,117359,Cloud Migration
10402,438,13,20250627,20250714,Qualified,2,Lost,0.2485868,356545,Data Platform
10403,294,20,20251127,20260131,Lead In,1,Lost,0.104581021,20360,Data Platform
10404,670,45,20250303,20250924,Proposal,3,Lost,0.501196012,27758,Cloud Migration
10405,675,23,20251211,20260131,Lead In,1,Open,0.091005527,93428,Data Platform
10406,970,24,20251022,20260106,Lead In,1,Open,0.094166871,153870,Data Platform
10407,142,54,20250804,20260131,Lead In,1,Open,0.101548742,207559,Cloud Migration
10408,185,55,20250901,20260131,Proposal,3,Open,0.476011804,13338,Analytics & BI
10409,357,55,20250602,20251213,Qualified,2,Open,0.259547946,38285,Cloud Migration
10410,280,26,20250621,20250912,Qualified,2,Won,0.203669875,199831,Cloud Migration
10411,406,43,20250318,20250808,Contracting,5,Lost,0.630271914,223308,Security
10412,125,42,20251113,20260131,Proposal,3,Open,0.388793151,361927,Professional Services
10413,731,6,20250727,20250929,Lead In,1,Open,0.105524928,23416,Cloud Migration
10414,25,26,20251021,20251108,Lead In,1,Open,0.090963034,34498,Security
10415,608,26,20250401,20250618,Qualified,2,Open,0.288493273,118227,Cloud Migration
10416,307,40,20251121,20260131,Qualified,2,Open,0.289616146,23354,Security
10417,369,55,20251008,20260131,Qualified,2,Won,0.228962117,102862,Cloud Migration
10418,900,40,20250305,20250331,Lead In,1,Open,0.099180665,60502,Analytics & BI
10419,280,30,20251120,20260130,Qualified,2,Open,0.285001255,121352,Cloud Migration
10420,185,14,20250922,20260106,Proposal,3,Open,0.395019874,16219,Analytics & BI
10421,487,30,20251022,20260131,Lead In,1,Open,0.097152196,113151,Analytics & BI
10422,663,41,20250924,20260131,Proposal,3,Open,0.561483921,143190,Cloud Migration
10423,335,5,20250920,20251013,Proposal,3,Lost,0.507785017,17616,Data Platform
10424,164,55,20250901,20251212,Negotiation,4,Won,0.709547717,27636,Security
10425,158,55,20250106,20250830,Lead In,1,Open,0.08075648,50985,Cloud Migration
10426,193,10,20250505,20251009,Lead In,1,Open,0.112490867,73365,Security
10427,997,23,20250120,20250602,Lead In,1,Open,0.089656782,283834,Integration Services
10428,244,23,20250708,20251114,Lead In,1,Open,0.099316064,229912,Professional Services
10429,49,24,20250108,20250605,Lead In,1,Open,0.112807584,44633,Security
10430,13,4,20250218,20250822,Qualified,2,Open,0.222220356,359515,Integration Services
10431,472,54,20250124,20250913,Lead In,1,Open,0.089814284,90151,Security
10432,556,26,20251103,20260131,Proposal,3,Open,0.530676041,90647,Security
10433,390,22,20250509,20250527,Lead In,1,Lost,0.102147389,35701,Cloud Migration
10434,13,5,20250322,20250917,Contracting,5,Open,0.806650328,262003,Integration Services
10435,765,9,20250312,20250827,Lead In,1,Open,0.098675232,66270,Integration Services
10436,125,44,20250824,20260111,Negotiation,4,Open,0.762641009,387452,Professional Services
10437,328,30,20250618,20260114,Proposal,3,Open,0.423009885,50843,Security
10438,334,10,20250718,20251021,Lead In,1,Open,0.106053242,99616,Cloud Migration
10439,409,18,20250602,20250929,Lead In,1,Won,0.086745961,46207,Security
10440,287,5,20250823,20260131,Qualified,2,Open,0.281452236,152982,Security
10441,956,26,20251117,20260131,Proposal,3,Won,0.501565588,12286,Cloud Migration
10442,414,43,20250822,20250930,Qualified,2,Lost,0.225929358,8040,Analytics & BI
10443,507,15,20250610,20250826,Lead In,1,Open,0.10334411,239903,Cloud Migration
10444,543,30,20251112,20260117,Proposal,3,Open,0.5090356,26407,Data Platform
10445,123,33,20250711,20250829,Qualified,2,Lost,0.204261914,516145,Data Platform
10446,990,2,20250221,20250409,Qualified,2,Won,0.251872212,16202,Professional Services
10447,951,46,20251007,20260131,Contracting,5,Open,0.882835575,198064,Professional Services
10448,384,43,20250522,20250914,Lead In,1,Lost,0.096466316,11074,Data Platform
10449,541,4,20250902,20251030,Negotiation,4,Open,0.822411508,132667,Security
10450,314,40,20251201,20260131,Proposal,3,Open,0.515248575,13673,Cloud Migration
10451,30,46,20250810,20250825,Lead In,1,Open,0.083122228,67778,Data Platform
10452,566,45,20251017,20251222,Proposal,3,Open,0.545337329,827539,Cloud Migration
10453,75,34,20250616,20251011,Qualified,2,Open,0.262461015,211495,Cloud Migration
10454,466,26,20250712,20260131,Lead In,1,Open,0.085629718,256185,Security
10455,961,45,20250123,20250701,Proposal,3,Won,0.528776955,32809,Security
10456,332,5,20250402,20250617,Proposal,3,Open,0.527165042,104464,Integration Services
10457,761,45,20250613,20250711,Qualified,2,Lost,0.282338383,9589,Data Platform
10458,74,18,20250407,20251115,Negotiation,4,Open,0.785400701,59965,Professional Services
10459,139,54,20250701,20251112,Qualified,2,Lost,0.281372505,40430,Data Platform
10460,270,26,20250318,20250518,Qualified,2,Open,0.258107502,73407,Security
10461,414,16,20250407,20250528,Proposal,3,Open,0.448380538,30522,Cloud Migration
10462,318,26,20250115,20250812,Negotiation,4,Open,0.673684898,153088,Analytics & BI
10463,534,30,20250325,20250419,Lead In,1,Open,0.108999191,285988,Integration Services
10464,603,30,20251125,20260131,Contracting,5,Open,0.869283905,14161,Security
10465,158,40,20250822,20260131,Negotiation,4,Won,0.687800504,116685,Data Platform
10466,406,37,20250104,20250813,Qualified,2,Won,0.250052492,123025,Cloud Migration
10467,243,55,20250504,20250523,Lead In,1,Open,0.107470803,28791,Data Platform
10468,79,26,20250711,20260131,Lead In,1,Won,0.101500594,23072,Cloud Migration
10469,615,34,20250616,20250907,Proposal,3,Lost,0.437291695,132690,Integration Services
10470,877,23,20250422,20250502,Proposal,3,Open,0.439911228,155564,Data Platform
10471,392,33,20250425,20251028,Contracting,5,Won,0.827792429,30237,Analytics & BI
10472,510,14,20250325,20250614,Qualified,2,Lost,0.24688553,19983,Professional Services
10473,527,26,20250717,20251025,Qualified,2,Open,0.256739173,19081,Data Platform
10474,184,54,20251104,20260131,Lead In,1,Open,0.085900691,27808,Professional Services
10475,164,23,20250921,20251112,Proposal,3,Lost,0.498794251,18458,Cloud Migration
10476,907,17,20250910,20260131,Qualified,2,Open,0.260668345,17202,Cloud Migration
10477,610,20,20251011,20260131,Lead In,1,Lost,0.100671075,94447,Analytics & BI
10478,334,25,20251101,20260131,Qualified,2,Won,0.192735512,138631,Cloud Migration
10479,119,25,20251211,20260131,Proposal,3,Open,0.440850964,31422,Cloud Migration
10480,689,43,20250705,20250825,Qualified,2,Won,0.260321918,183641,Integration Services
10481,417,17,20250901,20260131,Proposal,3,Open,0.568896771,291770,Cloud Migration
10482,8,11,20250604,20250905,Lead In,1,Open,0.092800731,50620,Analytics & BI
10483,945,20,20250724,20251107,Proposal,3,Open,0.481418451,14740,Analytics & BI
10484,675,21,20250426,20250610,Qualified,2,Open,0.270201218,89536,Analytics & BI
10485,67,34,20250809,20250829,Qualified,2,Open,0.290404824,17396,Security
10486,915,14,20251204,20260131,Lead In,1,Lost,0.091263936,31290,Analytics & BI
10487,317,21,20251024,20260131,Qualified,2,Won,0.253220045,18708,Cloud Migration
10488,414,18,20250826,20260131,Lead In,1,Open,0.093887538,11430,Analytics & BI
10489,298,30,20251019,20260131,Proposal,3,Won,0.464296582,27273,Data Platform
10490,805,34,20251218,20260131,Negotiation,4,Won,0.844208505,11569,Integration Services
10491,669,46,20250111,20250824,Negotiation,4,Won,0.757850977,60377,Professional Services
10492,540,55,20250524,20250620,Proposal,3,Open,0.497216802,20294,Cloud Migration
10493,774,3,20250612,20250926,Lead In,1,Open,0.102297954,53578,Professional Services
10494,603,17,20251219,20260131,Negotiation,4,Won,0.74424209,10561,Professional Services
10495,451,2,20250801,20250923,Proposal,3,Open,0.518161014,227982,Professional Services
10496,413,38,20250613,20250809,Qualified,2,Lost,0.25041432,18259,Analytics & BI
10497,735,33,20251008,20251204,Lead In,1,Open,0.120888339,79478,Integration Services
10498,804,42,20250305,20250917,Proposal,3,Lost,0.528996053,28358,Security
10499,855,7,20250609,20250923,Qualified,2,Won,0.241621365,22168,Cloud Migration
10500,192,41,20250223,20250329,Lead In,1,Open,0.081835288,403317,Analytics & BI
10501,917,54,20250619,20250713,Proposal,3,Open,0.526764297,281429,Security
10502,172,1,20250105,20250515,Negotiation,4,Lost,0.822767628,122548,Professional Services
10503,307,18,20251012,20260131,Lead In,1,Open,0.09048556,16324,Integration Services
10504,612,2,20251125,20260131,Proposal,3,Open,0.570124475,65519,Security
10505,390,27,20250814,20251207,Lead In,1,Open,0.122074782,24392,Analytics & BI
10506,343,20,20251222,20260131,Lead In,1,Open,0.105740591,79827,Cloud Migration
10507,947,23,20250619,20250801,Qualified,2,Open,0.225156622,31552,Data Platform
10508,108,52,20250724,20251209,Proposal,3,Won,0.509005827,132175,Analytics & BI
10509,348,54,20250527,20250724,Lead In,1,Open,0.086990865,346506,Security
10510,184,21,20250511,20250930,Negotiation,4,Open,0.790507325,28224,Professional Services
10511,270,8,20250806,20251007,Qualified,2,Won,0.29692615,111765,Cloud Migration
10512,906,21,20250611,20251215,Proposal,3,Lost,0.470536312,26616,Cloud Migration
10513,446,54,20250713,20251114,Qualified,2,Open,0.247168905,19634,Cloud Migration
10514,938,13,20251027,20260130,Proposal,3,Open,0.527155185,27917,Integration Services
10515,892,21,20251210,20260131,Negotiation,4,Open,0.753165745,104525,Analytics & BI
10516,474,53,20250804,20250911,Contracting,5,Open,0.95,8917,Analytics & BI
10517,245,51,20250918,20260131,Lead In,1,Won,0.105242255,155404,Data Platform
10518,31,23,20250427,20250711,Qualified,2,Open,0.233305557,96487,Security
10519,176,6,20250110,20250718,Qualified,2,Open,0.270807908,152000,Data Platform
10520,745,38,20250916,20260131,Negotiation,4,Open,0.711003204,22183,Professional Services
10521,870,38,20250808,20260131,Lead In,1,Open,0.09538778,7801,Professional Services
10522,450,54,20250710,20260111,Lead In,1,Open,0.097179755,140103,Security
10523,326,20,20250406,20250510,Negotiation,4,Open,0.917433543,58670,Integration Services
10524,85,7,20250516,20251027,Lead In,1,Won,0.100966341,15253,Data Platform
10525,935,21,20250826,20260131,Proposal,3,Open,0.523305232,11478,Data Platform
10526,8,33,20251224,20260131,Contracting,5,Open,0.836697028,128084,Analytics & BI
10527,248,24,20250812,20251223,Contracting,5,Open,0.95,108168,Analytics & BI
10528,868,11,20250217,20251006,Proposal,3,Won,0.469024627,185224,Cloud Migration
10529,734,25,20250813,20251105,Negotiation,4,Open,0.724694677,63036,Security
10530,617,36,20251018,20260131,Negotiation,4,Won,0.691009632,58778,Security
10531,664,45,20251015,20260106,Lead In,1,Won,0.097071798,27133,Professional Services
10532,283,16,20250627,20251010,Qualified,2,Open,0.259192194,51669,Security
10533,90,40,20251108,20260131,Contracting,5,Lost,0.95,35940,Analytics & BI
10534,281,49,20251126,20251214,Proposal,3,Open,0.563630504,92101,Integration Services
10535,904,7,20250621,20251215,Lead In,1,Open,0.103434953,77133,Professional Services
10536,779,24,20250914,20260131,Proposal,3,Open,0.55395555,302635,Analytics & BI
10537,785,53,20250612,20251201,Lead In,1,Lost,0.094054956,21641,Data Platform
10538,966,40,20251019,20260131,Lead In,1,Open,0.104388243,18462,Security
10539,428,20,20251115,20260122,Proposal,3,Lost,0.571049073,87811,Security
10540,802,27,20250518,20250802,Lead In,1,Open,0.113537217,58658,Data Platform
10541,591,45,20251206,20260131,Lead In,1,Open,0.079875248,540408,Data Platform
10542,839,52,20251114,20251218,Qualified,2,Open,0.275584604,17371,Data Platform
10543,550,17,20251013,20251218,Qualified,2,Lost,0.22809359,503894,Professional Services
10544,201,52,20251018,20260131,Negotiation,4,Open,0.808006968,626174,Security
10545,199,46,20250922,20260131,Qualified,2,Open,0.23588375,17705,Security
10546,406,26,20250713,20260131,Contracting,5,Open,0.903921109,194069,Security
10547,758,20,20251201,20260108,Proposal,3,Open,0.490267894,39741,Security
10548,543,29,20250105,20250209,Negotiation,4,Lost,0.707002068,26497,Professional Services
10549,619,38,20250815,20251102,Lead In,1,Lost,0.114151953,62927,Integration Services
10550,84,30,20251107,20251201,Lead In,1,Open,0.09034687,64697,Analytics & BI
10551,612,4,20250702,20251006,Lead In,1,Open,0.093636154,119402,Security
10552,307,30,20250817,20251212,Lead In,1,Open,0.105619136,23692,Security
10553,408,45,20250624,20250904,Lead In,1,Won,0.105279703,66340,Security
10554,480,2,20250422,20250727,Contracting,5,Won,0.686953666,50417,Data Platform
10555,558,22,20250903,20251016,Qualified,2,Lost,0.24563072,42993,Cloud Migration
10556,366,48,20250308,20250902,Negotiation,4,Open,0.743290424,78507,Cloud Migration
10557,946,2,20250308,20250325,Negotiation,4,Won,0.8977045,74545,Professional Services
10558,373,26,20250804,20251012,Qualified,2,Open,0.261587808,14974,Analytics & BI
10559,100,40,20250314,20250604,Proposal,3,Open,0.476762221,15130,Security
10560,635,14,20250610,20251207,Contracting,5,Open,0.894774564,52939,Cloud Migration
10561,479,38,20251123,20260131,Lead In,1,Open,0.093083358,243704,Data Platform
10562,866,20,20251126,20260118,Proposal,3,Won,0.515708371,143405,Integration Services
10563,206,25,20251207,20260131,Qualified,2,Won,0.268104432,55090,Professional Services
10564,917,43,20250306,20250508,Lead In,1,Open,0.127413526,147079,Security
10565,764,43,20250212,20250531,Lead In,1,Open,0.109205343,55844,Cloud Migration
10566,932,17,20250420,20251210,Lead In,1,Lost,0.081352678,196432,Professional Services
10567,474,20,20251005,20260131,Lead In,1,Open,0.095385212,22082,Cloud Migration
10568,128,37,20250327,20250826,Proposal,3,Open,0.516945587,21244,Cloud Migration
10569,837,23,20250804,20251020,Proposal,3,Open,0.450685509,57351,Integration Services
10570,452,55,20250323,20250505,Qualified,2,Lost,0.227996787,30044,Cloud Migration
10571,333,51,20251219,20260131,Contracting,5,Open,0.874195097,69814,Cloud Migration
10572,7,5,20250104,20250330,Contracting,5,Open,0.71436419,79366,Security
10573,381,44,20250620,20251223,Qualified,2,Won,0.29753596,169210,Integration Services
10574,40,13,20250927,20260131,Proposal,3,Open,0.505497211,297904,Analytics & BI
10575,557,27,20250504,20251026,Proposal,3,Lost,0.506271566,116465,Analytics & BI
10576,697,26,20251108,20260131,Contracting,5,Open,0.863177887,16481,Security
10577,360,1,20250310,20250707,Contracting,5,Open,0.822860511,77686,Professional Services
10578,814,2,20251106,20260131,Qualified,2,Open,0.239789034,77901,Analytics & BI
10579,451,20,20250413,20250707,Negotiation,4,Open,0.883628499,50892,Security
10580,722,4,20250624,20260131,Contracting,5,Lost,0.95,93987,Integration Services
10581,970,19,20251226,20260131,Qualified,2,Open,0.279332185,137298,Cloud Migration
10582,159,40,20251013,20260124,Lead In,1,Lost,0.084459305,10927,Analytics & BI
10583,944,46,20250417,20250814,Proposal,3,Open,0.445750238,54301,Cloud Migration
10584,419,54,20251214,20260131,Qualified,2,Won,0.30609787,108346,Integration Services
10585,172,4,20250405,20251021,Lead In,1,Won,0.118934113,143368,Professional Services
10586,101,23,20250917,20251115,Lead In,1,Open,0.071333007,24414,Professional Services
10587,562,20,20250602,20250629,Contracting,5,Won,0.860398977,171917,Cloud Migration
10588,78,6,20250914,20260131,Contracting,5,Open,0.810685633,7883,Professional Services
10589,353,54,20251013,20260131,Lead In,1,Open,0.089651888,267992,Integration Services
10590,739,26,20251115,20260131,Lead In,1,Won,0.116140308,196750,Analytics & BI
10591,349,14,20250105,20250509,Proposal,3,Won,0.557553312,167681,Analytics & BI
10592,124,41,20250218,20250510,Proposal,3,Won,0.498459658,13795,Security
10593,557,43,20250304,20250726,Proposal,3,Open,0.50077534,64269,Security
10594,98,24,20251009,20260131,Qualified,2,Won,0.27353302,471840,Integration Services
10595,541,49,20250603,20251015,Negotiation,4,Open,0.669075466,63203,Integration Services
10596,679,23,20250326,20250621,Lead In,1,Won,0.100340283,29081,Security
10597,988,45,20250822,20260131,Proposal,3,Open,0.516347579,33221,Cloud Migration
10598,369,53,20250701,20251009,Lead In,1,Open,0.101126292,191516,Cloud Migration
10599,665,17,20250720,20251103,Proposal,3,Open,0.556409507,197882,Security
10600,227,6,20251116,20260119,Qualified,2,Lost,0.251195996,76725,Cloud Migration
10601,683,55,20250926,20260131,Lead In,1,Open,0.099655802,34737,Professional Services
10602,666,43,20251001,20251108,Negotiation,4,Open,0.793385439,23109,Security
10603,520,41,20251115,20251225,Qualified,2,Open,0.244345267,19652,Integration Services
10604,509,26,20251006,20260108,Negotiation,4,Open,0.845165548,147427,Professional Services
10605,739,40,20250712,20251110,Lead In,1,Open,0.082098732,221944,Data Platform
10606,412,14,20250505,20250919,Proposal,3,Open,0.492770453,28430,Data Platform
10607,554,2,20250718,20250822,Qualified,2,Open,0.26946039,17949,Analytics & BI
10608,193,26,20251226,20260131,Lead In,1,Open,0.109177211,246647,Cloud Migration
10609,850,1,20250303,20251021,Contracting,5,Open,0.936199036,91821,Cloud Migration
10610,173,46,20250305,20250504,Proposal,3,Lost,0.560356137,9052,Integration Services
10611,174,34,20250309,20250813,Negotiation,4,Won,0.617117043,24387,Analytics & BI
10612,193,23,20250805,20251127,Qualified,2,Lost,0.24995658,117178,Cloud Migration
10613,798,2,20251019,20260109,Negotiation,4,Open,0.705210507,34885,Analytics & BI
10614,305,21,20250625,20251015,Lead In,1,Open,0.090287529,12890,Integration Services
10615,51,26,20251126,20260131,Negotiation,4,Won,0.776635797,155701,Security
10616,188,54,20251008,20260131,Contracting,5,Open,0.95,134630,Cloud Migration
10617,560,44,20251005,20251127,Contracting,5,Open,0.831317004,110841,Analytics & BI
10618,951,30,20250915,20251120,Qualified,2,Won,0.238748633,181784,Data Platform
10619,677,42,20250803,20250907,Negotiation,4,Won,0.777106991,74031,Analytics & BI
10620,628,26,20250423,20250616,Negotiation,4,Open,0.843802917,285160,Cloud Migration
10621,540,23,20250615,20250628,Contracting,5,Open,0.761555289,29658,Security
10622,398,26,20251226,20260105,Lead In,1,Lost,0.088911646,257592,Data Platform
10623,720,37,20250723,20250915,Qualified,2,Won,0.256253554,73959,Professional Services
10624,990,30,20250805,20250830,Qualified,2,Open,0.243877314,9215,Data Platform
10625,133,41,20250625,20260103,Negotiation,4,Open,0.716518062,85139,Security
10626,759,27,20251124,20260131,Lead In,1,Open,0.115664802,132771,Security
10627,339,54,20250519,20250917,Contracting,5,Open,0.741559497,8423,Data Platform
10628,996,26,20251211,20260131,Negotiation,4,Won,0.771473142,12234,Cloud Migration
10629,752,29,20250506,20250701,Negotiation,4,Open,0.841675741,28774,Integration Services
10630,450,20,20250103,20250718,Qualified,2,Open,0.297772518,141046,Security
10631,659,43,20250214,20250821,Qualified,2,Open,0.289890351,46733,Professional Services
